YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EQ_PRIMARY,INTENSITY,COUNTRY,LOCATION_NAME,STATE,LATITUDE,LONGITUDE,DEATHS,INJURIES,Depth
2011,7.0,10.0,0.0,57.0,10.8,7.0,0.0,JAPAN,JAPAN:  HONSHU:  E COAST,no info,38.034,143.264,0.0,0.0,23.0
2011,7.0,19.0,19.0,35.0,43.4,6.1,0.0,UZBEKISTAN,"UZBEKISTAN:  FARGONA, VIOLYATI",no info,40.080999999999996,71.41,14.0,86.0,20.0
2011,8.0,9.0,11.0,50.0,22.2,5.0,0.0,CHINA,CHINA: YUNNAN PROVINCE: BAOSHAN,no info,24.932,98.73,0.0,0.0,40.0
2011,8.0,11.0,10.0,6.0,29.3,5.7,0.0,CHINA,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",no info,39.955,77.028,0.0,21.0,10.0
2011,8.0,20.0,16.0,55.0,2.8,7.1,0.0,VANUATU,VANUATU ISLANDS,no info,-18.365,168.143,0.0,0.0,32.0
2011,8.0,20.0,18.0,19.0,23.5,7.0,0.0,VANUATU,VANUATU ISLANDS,no info,-18.311,168.218,0.0,0.0,28.0
2011,8.0,23.0,5.0,46.0,18.2,5.4,7.0,USA,COLORADO:  SEGUNDO,CO,37.063,-104.70100000000001,0.0,0.0,4.0
2011,8.0,23.0,17.0,51.0,4.5,5.8,7.0,USA,"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",VA,37.936,-77.933,0.0,0.0,6.0
2011,9.0,2.0,10.0,55.0,53.5,6.8,0.0,USA,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,AK,52.17100000000001,-171.708,0.0,0.0,32.0
2011,9.0,5.0,17.0,55.0,11.2,6.7,0.0,INDONESIA,INDONESIA:  SUMATRA,no info,2.965,97.89299999999999,10.0,0.0,91.0
2011,9.0,7.0,17.0,58.0,18.7,4.3,0.0,INDIA,INDIA:  DELHI,no info,28.724,77.189,0.0,1.0,10.0
2011,9.0,18.0,12.0,40.0,51.8,6.9,0.0,INDIA,INDIA:  SIKKIM,no info,27.73,88.155,111.0,177.0,50.0
2011,9.0,19.0,18.0,33.0,55.8,5.6,0.0,GUATEMALA,GUATEMALA:  CUILAPA SANTA ROSA,no info,14.186,-90.238,1.0,0.0,9.0
2011,10.0,20.0,17.0,18.0,34.1,5.0,0.0,INDIA,INDIA:  GUJARAT,no info,21.211,70.533,0.0,34.0,10.0
2011,10.0,21.0,17.0,57.0,16.1,7.4,0.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,no info,-28.993000000000002,-176.238,0.0,0.0,33.0
2011,10.0,23.0,10.0,41.0,22.9,7.1,0.0,TURKEY,"TURKEY:  ERCIS, VAN",no info,38.722,43.513000000000005,604.0,2608.0,16.0
2011,10.0,28.0,18.0,54.0,34.0,6.9,0.0,PERU,PERU:  SAN VICENTE DE CANETE,no info,-14.437999999999999,-75.96600000000001,1.0,103.0,24.0
2011,10.0,29.0,0.0,43.0,55.1,3.5,0.0,INDIA,INDIA:  SIKKIM,no info,27.449,88.684,2.0,0.0,10.0
2011,10.0,29.0,13.0,50.0,49.0,4.0,0.0,ECUADOR,ECUADOR:  POMASQUI,no info,-0.13,-78.37,0.0,0.0,3.0
2011,11.0,1.0,0.0,21.0,28.0,5.6,0.0,CHINA,CHINA:  XINJIANG PROVINCE,no info,43.648,82.43700000000001,0.0,0.0,28.0
2011,11.0,6.0,3.0,53.0,10.0,5.7,8.0,USA,OKLAHOMA:  SPARKS,OK,35.532,-96.765,0.0,2.0,5.0
2011,11.0,7.0,9.0,43.0,15.9,5.0,0.0,PHILIPPINES,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,no info,7.904,125.185,0.0,31.0,46.0
2011,11.0,8.0,2.0,46.0,57.0,5.0,0.0,USA,"OKLAHOMA:  SPARKS, PRAGUE",OK,35.531,-96.788,0.0,0.0,5.0
2011,11.0,9.0,19.0,23.0,33.2,5.7,0.0,TURKEY,TURKEY:  VAN,no info,38.429,43.229,40.0,0.0,5.0
2011,11.0,21.0,3.0,15.0,42.2,5.8,0.0,INDIA,INDIA:  ASSAM,no info,24.955,95.236,0.0,0.0,114.0
2011,11.0,24.0,21.0,13.0,15.6,5.1,0.0,EL SALVADOR,EL SALVADOR-GUATEMALA,no info,13.297,-87.898,0.0,0.0,43.0
2011,12.0,1.0,12.0,48.0,17.7,5.3,0.0,CHINA,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",no info,38.31,76.888,0.0,0.0,32.0
2011,12.0,3.0,6.0,19.0,10.4,5.3,0.0,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,no info,-41.364,174.315,0.0,0.0,56.0
2011,12.0,11.0,1.0,47.0,25.9,6.4,0.0,MEXICO,MEXICO:  GUERRERO,no info,17.844,-99.963,2.0,5.0,54.0
2011,12.0,23.0,0.0,58.0,38.3,5.8,0.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,no info,-43.49,172.8,0.0,60.0,10.0
2011,12.0,27.0,15.0,21.0,56.8,6.7,0.0,RUSSIA,RUSSIA:  KYZYL,no info,51.842,95.911,0.0,0.0,15.0
2012,1.0,19.0,12.0,35.0,51.3,5.3,0.0,IRAN,IRAN:  KHORASAN-E-RAZAVI,no info,36.288000000000004,58.835,0.0,238.0,8.0
2012,1.0,30.0,5.0,11.0,0.9,6.4,0.0,PERU,PERU:  ICA,no info,-14.168,-75.635,0.0,119.0,43.0
2012,2.0,2.0,13.0,34.0,40.6,7.0,0.0,VANUATU,VANUATU ISLANDS,no info,-17.827,167.13299999999998,0.0,0.0,23.0
2012,2.0,6.0,3.0,49.0,12.5,6.7,0.0,PHILIPPINES,PHILIPPINES:  NEGROS ORIENTAL PROVINCE,no info,9.999,123.206,51.0,112.0,11.0
2012,2.0,26.0,2.0,35.0,0.5,5.9,0.0,TAIWAN,TAIWAN:  PINGTUNG,no info,22.660999999999998,120.891,0.0,0.0,28.0
2012,2.0,27.0,18.0,48.0,55.3,5.2,0.0,IRAN,IRAN:  RAVAR,no info,31.428,56.778,0.0,6.0,10.0
2012,3.0,5.0,23.0,6.0,30.8,5.6,0.0,PHILIPPINES,PHILIPPINES:  MASBATE ISLAND,no info,12.354000000000001,123.7,0.0,10.0,37.0
2012,3.0,9.0,7.0,9.0,50.9,6.7,0.0,VANUATU,VANUATU ISLANDS,no info,-19.125,169.613,0.0,0.0,16.0
2012,3.0,14.0,9.0,8.0,35.1,6.9,0.0,JAPAN,JAPAN:  HOKKAIDO,no info,40.887,144.944,0.0,0.0,12.0
2012,3.0,16.0,7.0,58.0,2.5,5.8,0.0,PHILIPPINES,PHILIPPINES:  SURIGAO,no info,10.037,125.633,0.0,55.0,18.0
2012,3.0,20.0,18.0,2.0,47.4,7.4,8.0,MEXICO,"MEXICO:  GUERRERO, OAXACA",no info,16.493,-98.23100000000001,2.0,13.0,20.0
2012,3.0,25.0,22.0,37.0,6.0,7.2,0.0,CHILE,"CHILE:  PARRAL, SANTIAGO",no info,-35.2,-72.217,1.0,14.0,41.0
2012,4.0,11.0,8.0,38.0,36.7,8.6,0.0,INDONESIA,INDONESIA:  N SUMATRA:  OFF WEST COAST,no info,2.327,93.06299999999999,10.0,12.0,20.0
2012,4.0,11.0,10.0,43.0,10.8,8.2,0.0,INDONESIA,INDONESIA:  N SUMATRA:  OFF WEST COAST,no info,0.802,92.463,0.0,0.0,25.0
2012,4.0,14.0,22.0,5.0,26.4,6.3,0.0,VANUATU,VANUATU ISLANDS,no info,-18.972,168.74099999999999,0.0,0.0,11.0
2012,4.0,17.0,3.0,50.0,15.6,6.7,0.0,CHILE,CHILE:  VALPARAISO,no info,-32.625,-71.365,2.0,0.0,29.0
2012,5.0,3.0,10.0,9.0,35.6,5.4,0.0,IRAN,"IRAN:  MOURMOURI, ABDANAN, DEHLORAN",no info,32.747,47.726000000000006,0.0,8.0,10.0
2012,5.0,7.0,4.0,40.0,27.7,5.7,0.0,AZERBAIJAN,AZERBAIJAN:  ZAGATALA,no info,41.549,46.788999999999994,0.0,50.0,11.0
2012,5.0,11.0,12.0,41.0,35.3,5.4,0.0,INDIA,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",no info,26.175,92.889,0.0,2.0,43.0
2012,5.0,12.0,23.0,48.0,43.5,5.7,0.0,TAJIKISTAN,TAJIKISTAN,no info,38.611999999999995,70.354,1.0,0.0,10.0
2012,5.0,14.0,10.0,0.0,40.2,6.3,0.0,CHILE,CHILE:  ARICA; PERU:  TACNA,no info,-17.678,-69.59100000000001,0.0,0.0,10.0
2012,5.0,19.0,13.0,41.0,21.2,4.1,0.0,BRAZIL,BRAZIL:  MONTES CLAROS,no info,-16.764,-43.998999999999995,0.0,0.0,10.0
2012,5.0,20.0,2.0,3.0,52.0,6.1,0.0,ITALY,ITALY:  EMILIA ROMAGNA:  MIRANDOLA,no info,44.89,11.23,7.0,0.0,6.0
2012,5.0,20.0,13.0,18.0,2.0,5.1,0.0,ITALY,ITALY:  SANT'AGOSTINO,no info,44.831,11.49,0.0,0.0,5.0
2012,5.0,22.0,0.0,0.0,32.7,5.6,7.0,BULGARIA,BULGARIA: PERNIK,no info,42.645,22.968000000000004,0.0,0.0,10.0
2012,5.0,29.0,7.0,0.0,3.0,5.9,0.0,ITALY,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",no info,44.851000000000006,11.085999999999999,17.0,350.0,10.0
2012,6.0,4.0,11.0,18.0,13.4,5.8,0.0,INDONESIA,INDONESIA:  JAVA,no info,-7.692,106.37100000000001,0.0,2.0,50.0
2012,6.0,10.0,12.0,44.0,16.5,6.1,0.0,TURKEY,TURKEY:  FETHIYE; GREECE:  RHODES,no info,36.42,28.88,0.0,6.0,35.0
2012,6.0,11.0,5.0,29.0,11.5,5.8,0.0,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH,no info,36.023,69.351,75.0,13.0,16.0
2012,6.0,14.0,5.0,52.0,53.6,5.3,0.0,TURKEY,TURKEY:  SIRNAK,no info,37.294000000000004,42.325,0.0,23.0,5.0
2012,6.0,24.0,7.0,59.0,34.8,5.5,0.0,CHINA,CHINA:  YUNNAN AND SICHUAN PROVINCES,no info,27.767,100.781,4.0,394.0,10.0
2012,6.0,29.0,21.0,7.0,33.8,6.3,0.0,CHINA,CHINA:  XINJIANG PROVINCE,no info,43.433,84.7,0.0,52.0,18.0
2012,7.0,20.0,12.0,11.0,52.0,4.9,0.0,CHINA,CHINA:  JIANGSU PROVINCE,no info,32.978,119.59299999999999,1.0,2.0,10.0
2012,7.0,25.0,0.0,27.0,45.2,6.5,0.0,INDONESIA,INDONESIA: BANDA ACEH,no info,2.707,96.045,1.0,0.0,22.0
2012,7.0,25.0,11.0,20.0,27.0,6.4,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS: GUADALCANAL,no info,-9.693999999999999,159.727,0.0,0.0,20.0
2012,8.0,11.0,12.0,23.0,18.1,6.5,0.0,IRAN,"IRAN:  AHAR, HARIS, VARZAGAN",no info,38.329,46.826,306.0,3000.0,11.0
2012,8.0,14.0,2.0,59.0,38.4,7.7,0.0,RUSSIA,RUSSIA:  SAKHALIN ISLAND,no info,49.8,145.064,0.0,0.0,583.0
2012,8.0,18.0,9.0,41.0,52.4,6.3,0.0,INDONESIA,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",no info,-1.315,120.096,6.0,43.0,10.0
2012,8.0,27.0,4.0,37.0,19.4,7.3,0.0,NICARAGUA,NICARAGUA:  OFF THE COAST,no info,12.139000000000001,-88.59,0.0,0.0,28.0
2012,8.0,31.0,12.0,47.0,33.3,7.6,0.0,PHILIPPINES,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",no info,10.811,126.63799999999999,1.0,1.0,28.0
2012,9.0,5.0,14.0,42.0,7.8,7.6,0.0,COSTA RICA,COSTA RICA:  NICOYA,no info,10.085,-85.315,2.0,20.0,35.0
2012,9.0,7.0,3.0,19.0,42.5,5.6,0.0,CHINA,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,no info,27.575,103.98299999999999,81.0,821.0,10.0
2012,10.0,18.0,2.0,33.0,27.9,5.0,0.0,INDIA,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",no info,23.739,81.314,0.0,0.0,10.0
2012,10.0,28.0,3.0,4.0,8.9,7.7,0.0,CANADA,CANADA:  QUEEN CHARLOTTE ISLANDS,no info,52.788000000000004,-132.101,0.0,0.0,14.0
2012,11.0,7.0,16.0,35.0,46.9,7.3,0.0,GUATEMALA,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",no info,13.988,-91.895,48.0,155.0,24.0
2012,11.0,11.0,1.0,12.0,38.8,6.8,0.0,MYANMAR (BURMA),MYANMAR (BURMA):  SHWEBO,no info,23.005,95.885,26.0,230.0,14.0
2012,11.0,26.0,5.0,33.0,48.8,5.1,0.0,CHINA,CHINA:  XINJIANG PROVINCE:  RUOQIANG,no info,40.411,90.355,0.0,0.0,10.0
2012,12.0,5.0,17.0,8.0,13.5,5.7,0.0,IRAN,IRAN:  KHORASAN PROVINCE,no info,33.506,59.571000000000005,8.0,12.0,14.0
2012,12.0,7.0,8.0,18.0,23.1,7.2,0.0,JAPAN,JAPAN:  HONSHU:  MIYAGI PREFECTURE,no info,37.89,143.94899999999998,0.0,11.0,31.0
2013,1.0,5.0,8.0,58.0,19.3,7.5,0.0,USA,ALASKA:  SOUTHEASTERN,AK,55.393,-134.65200000000002,0.0,0.0,10.0
2013,1.0,21.0,22.0,22.0,52.7,6.1,0.0,INDONESIA,INDONESIA:  SUMATERA:  N,no info,4.927,95.90700000000001,1.0,15.0,12.0
2013,2.0,6.0,1.0,12.0,25.8,7.9,8.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,no info,-10.799000000000001,165.114,0.0,0.0,24.0
2013,2.0,8.0,15.0,26.0,38.4,7.0,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,no info,-10.927999999999999,166.018,0.0,0.0,21.0
2013,2.0,9.0,14.0,16.0,7.8,7.0,0.0,COLOMBIA,"COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA",no info,1.135,-77.393,0.0,15.0,145.0
2013,2.0,15.0,3.0,20.0,26.0,4.2,0.0,RUSSIA,RUSSIA:  CHELYABINSK (METEOR EXPLOSION),no info,55.15,61.41,0.0,1000.0,0.0
2013,2.0,19.0,2.0,47.0,1.2,4.9,0.0,CHINA,CHINA:  YUNNAN PROVINCE:  QIAOJIA,no info,27.226,103.071,0.0,8.0,10.0
2013,2.0,22.0,21.0,1.0,47.2,5.3,0.0,PERU,PERU:  S,no info,-15.748,-71.425,0.0,0.0,8.0
2013,3.0,3.0,5.0,41.0,16.9,5.4,0.0,CHINA,CHINA:  YUNNAN PROVINCE,no info,25.98,99.81200000000001,0.0,30.0,8.0
2013,3.0,11.0,3.0,1.0,37.4,5.1,0.0,CHINA,CHINA:  XINJIAN PROVINCE:  S,no info,40.119,77.46600000000001,0.0,0.0,10.0
2013,3.0,27.0,2.0,3.0,19.8,6.0,0.0,TAIWAN,"TAIWAN:  NANTOU COUNTY, TAIPEI",no info,23.828000000000003,121.215,1.0,86.0,19.0
2013,4.0,9.0,11.0,52.0,49.9,6.3,0.0,IRAN,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",no info,28.428,51.593,37.0,850.0,12.0
2013,4.0,10.0,19.0,14.0,2.0,5.4,0.0,HONDURAS,HONDURAS: ATLANTIDA,no info,15.52,-87.15899999999999,0.0,0.0,4.0
2013,4.0,12.0,20.0,33.0,17.5,5.8,0.0,JAPAN,JAPAN,no info,34.369,134.828,0.0,24.0,14.0
2013,4.0,16.0,10.0,44.0,20.1,7.7,0.0,IRAN,IRAN; PAKISTAN:  MASHKAL,no info,28.033,61.996,40.0,300.0,80.0
2013,4.0,17.0,8.0,57.0,33.9,5.8,0.0,JAPAN,JAPAN: MIYAKEJIMA,no info,33.958,139.352,0.0,3.0,9.0
2013,4.0,18.0,0.0,50.0,38.5,2.1,0.0,USA,TEXAS:  WEST,TX,31.816999999999997,-97.088,14.0,200.0,0.0
2013,4.0,19.0,3.0,5.0,52.6,7.2,0.0,RUSSIA,RUSSIA:  KURIL ISLANDS,no info,46.221000000000004,150.78799999999998,0.0,0.0,110.0
2013,4.0,20.0,0.0,2.0,47.5,6.6,0.0,CHINA,CHINA:  SICHUAN PROVINCE:  LONGMEN,no info,30.308000000000003,102.88799999999999,196.0,11470.0,14.0
2013,4.0,24.0,9.0,25.0,30.0,5.5,0.0,AFGHANISTAN,AFGHANISTAN:  KAMA,no info,34.525999999999996,70.22,18.0,141.0,64.0
2013,5.0,1.0,6.0,57.0,13.4,5.7,0.0,INDIA,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",no info,33.061,75.863,3.0,90.0,15.0
2013,5.0,11.0,2.0,8.0,8.5,6.1,0.0,IRAN,IRAN:  HORMOZGAN: BASHAGARD,no info,26.56,57.77,2.0,20.0,15.0
2013,5.0,19.0,9.0,7.0,26.5,4.9,0.0,ALGERIA,ALGERIA:  ALGIERS,no info,36.703,5.261,0.0,5.0,7.0
2013,5.0,24.0,5.0,44.0,48.9,8.3,0.0,RUSSIA,RUSSIA:  SEVERO KURILSKIYE,no info,54.891999999999996,153.221,0.0,0.0,598.0
2013,6.0,1.0,14.0,10.0,6.7,5.7,0.0,PHILIPPINES,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",no info,7.275,124.898,0.0,33.0,10.0
2013,6.0,2.0,5.0,43.0,3.4,6.3,0.0,TAIWAN,TAIWAN:  JENAI,no info,23.789,121.141,4.0,21.0,17.0
2013,6.0,18.0,23.0,2.0,9.8,5.3,0.0,RUSSIA,RUSSIA:  KEMEROVO,no info,54.263000000000005,86.17299999999999,0.0,0.0,10.0
2013,6.0,22.0,5.0,42.0,39.8,5.1,0.0,INDONESIA,INDONESIA:  LOMBOK ISLAND,no info,-8.305,116.05799999999999,0.0,50.0,47.0
2013,7.0,2.0,7.0,37.0,2.6,6.1,0.0,INDONESIA,INDONESIA:  BANDA ACEH,no info,4.645,96.665,42.0,2500.0,13.0
2013,7.0,8.0,2.0,13.0,40.6,5.7,0.0,INDONESIA,INDONESIA:  JAVA,no info,-8.802999999999999,113.00200000000001,0.0,1.0,60.0
2013,7.0,17.0,3.0,0.0,56.5,4.8,0.0,ALGERIA,ALGERIA:  HAMMAM MELOUANE,no info,36.534,3.0860000000000003,0.0,11.0,10.0
2013,7.0,21.0,5.0,9.0,31.4,6.5,0.0,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,no info,-41.70399999999999,174.33700000000002,0.0,5.0,17.0
2013,7.0,21.0,23.0,45.0,56.6,6.0,0.0,CHINA,"CHINA:   GANSU:  DINGXI, MIN",no info,34.512,104.262,94.0,1001.0,8.0
2013,8.0,2.0,21.0,37.0,7.0,5.2,3.0,INDIA,INDIA:  KASHMIR:  KISHTWAR,no info,33.297,75.95,0.0,2.0,42.0
2013,8.0,7.0,9.0,6.0,2.0,5.5,0.0,GREECE,"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI",no info,38.689,22.695,0.0,0.0,0.0
2013,8.0,11.0,21.0,23.0,31.0,5.7,0.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE): QAMDO,no info,30.046,97.95700000000001,0.0,0.0,6.0
2013,8.0,16.0,2.0,31.0,47.0,6.5,6.0,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",no info,-41.731,174.02700000000002,0.0,0.0,12.0
2013,8.0,21.0,12.0,38.0,7.0,6.2,8.0,MEXICO,"MEXICO:  SAN MARCOS, ACAPULCO",no info,16.878,-99.49799999999999,0.0,1.0,21.0
2013,8.0,27.0,20.0,44.0,36.0,5.2,0.0,CHINA,CHINA:  YUNNAN PROVINCE: SHANGRI-LA,no info,28.239,99.32799999999999,0.0,0.0,10.0
2013,8.0,31.0,0.0,5.0,15.0,5.8,0.0,CHINA,CHINA:  YUNNAN PROVINCE:  BENZILAN,no info,28.243000000000002,99.35,5.0,24.0,8.0
2013,9.0,7.0,0.0,13.0,57.0,6.4,7.0,GUATEMALA,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",no info,14.606,-92.12100000000001,1.0,11.0,66.0
2013,9.0,24.0,11.0,30.0,37.0,7.7,4.0,PAKISTAN,"PAKISTAN:  AWARAN, KECH",no info,26.951,65.501,825.0,619.0,15.0
2013,9.0,25.0,16.0,42.0,0.0,7.1,6.0,PERU,PERU:  AREQUIPA,no info,-16.15,-74.87,0.0,0.0,31.0
2013,9.0,28.0,7.0,34.0,45.0,6.8,0.0,PAKISTAN,PAKISTAN: AWARAN,no info,27.183000000000003,65.505,22.0,50.0,12.0
2013,10.0,12.0,13.0,11.0,35.0,6.6,7.0,GREECE,GREECE:  CRETE:  CHANIA,no info,35.514,23.252,0.0,1.0,40.0
2013,10.0,15.0,0.0,12.0,5.0,7.1,7.0,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",no info,9.88,124.117,222.0,976.0,19.0
2013,10.0,22.0,5.0,40.0,1.0,5.5,5.0,INDONESIA,INDONESIA:  BANDA ACEH,no info,5.103,95.971,1.0,2.0,10.0
2013,10.0,25.0,17.0,10.0,0.0,7.1,4.0,JAPAN,JAPAN:  HONSHU:  E COAST,no info,37.2,144.6,0.0,1.0,10.0
2013,11.0,10.0,5.0,16.0,36.0,5.2,4.0,TAJIKISTAN,TAJIKISTAN:  VAHDAT,no info,38.41,68.89,0.0,0.0,23.0
2013,11.0,17.0,9.0,4.0,53.0,7.7,0.0,ANTARCTICA,SCOTIA SEA:  SOUTH ORKNEY ISLANDS,no info,-60.273999999999994,-46.401,0.0,0.0,10.0
2013,11.0,22.0,22.0,4.0,4.0,5.3,0.0,CHINA,CHINA:  JILIN PROVINCE:  SONGYUAN,no info,44.599,124.16799999999999,0.0,0.0,10.0
2013,11.0,28.0,13.0,51.0,51.0,5.7,4.0,IRAN,IRAN:  BORAZJAN,no info,29.275,51.313,8.0,200.0,4.0
2014,1.0,2.0,3.0,13.0,57.0,5.3,0.0,IRAN,IRAN:  BASTAK,no info,27.15,54.448,1.0,30.0,8.0
2014,1.0,5.0,3.0,36.0,59.0,5.6,5.0,COLOMBIA,COLOMBIA:  SIPI,no info,4.5569999999999995,-76.64399999999999,0.0,0.0,54.0
2014,1.0,13.0,4.0,1.0,24.0,6.4,5.0,USA TERRITORY,PUERTO RICO,no info,19.043,-66.81,0.0,0.0,20.0
2014,1.0,20.0,2.0,52.0,35.0,6.1,7.0,NEW ZEALAND,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",no info,-40.66,175.81400000000002,0.0,0.0,28.0
2014,1.0,25.0,5.0,14.0,51.0,6.1,5.0,INDONESIA,INDONESIA:  JAVA:  BANYUMAS,no info,-7.986000000000001,109.265,0.0,0.0,66.0
2014,1.0,26.0,13.0,55.0,21.0,6.1,7.0,GREECE,GREECE:  KEFALONIA,no info,38.208,20.453,0.0,6.0,8.0
2014,2.0,2.0,14.0,26.0,51.0,5.3,0.0,IRAN,IRAN:  GOHARAN,no info,26.589000000000002,57.74100000000001,0.0,0.0,10.0
2014,2.0,3.0,3.0,8.0,29.0,6.0,3.0,GREECE,GREECE:  KEFALONIA:  LIXOURION,no info,38.244,20.379,0.0,16.0,4.0
2014,2.0,9.0,2.0,16.0,49.0,4.1,4.0,USA,OKLAHOMA:  GUTHRIE,OK,35.937,-97.271,0.0,0.0,5.0
2014,2.0,12.0,9.0,19.0,6.0,6.9,0.0,CHINA,CHINA:  XINJIANG PROVINCE:  YUTIAN,no info,35.905,82.586,0.0,0.0,10.0
2014,2.0,26.0,0.0,1.0,29.0,4.5,0.0,AUSTRALIA,AUSTRALIA:  KALGOORLIE,no info,-30.686,121.33200000000001,0.0,0.0,1.0
2014,3.0,13.0,17.0,7.0,17.0,6.3,5.0,JAPAN,JAPAN:  SOUTHWESTERN,no info,33.684,131.825,0.0,18.0,79.0
2014,3.0,16.0,21.0,16.0,0.0,6.7,6.0,CHILE,CHILE:  IQUIQUE,no info,-19.965,-70.814,0.0,0.0,21.0
2014,3.0,29.0,4.0,10.0,12.0,5.1,6.0,USA,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",CA,33.863,-117.835,0.0,0.0,4.0
2014,4.0,1.0,23.0,46.0,26.0,8.2,8.0,CHILE,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO",no info,-19.61,-70.76899999999999,7.0,0.0,25.0
2014,4.0,3.0,2.0,43.0,11.0,7.7,8.0,CHILE,CHILE:  NORTHERN:  IQUIQUE,no info,-20.570999999999998,-70.493,0.0,0.0,22.0
2014,4.0,4.0,22.0,40.0,44.0,5.4,0.0,CHINA,CHINA:  YUNNAN PROVINCE:  XILUODU,no info,28.174,103.619,0.0,21.0,25.0
2014,4.0,10.0,23.0,27.0,6.0,6.1,0.0,NICARAGUA,"NICARAGUA:  NAGAROTE, MANAGUA",no info,12.402999999999999,-86.37799999999999,2.0,250.0,13.0
2014,4.0,11.0,7.0,7.0,13.0,7.1,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,no info,-6.586,155.049,1.0,0.0,61.0
2014,4.0,12.0,20.0,14.0,3.0,7.6,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-11.27,162.148,0.0,0.0,23.0
2014,4.0,13.0,12.0,36.0,23.0,7.4,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,no info,-11.463,162.05100000000002,0.0,0.0,39.0
2014,4.0,14.0,5.0,7.0,12.0,5.2,0.0,NICARAGUA,"NICARAGUA:  MANAGUA, CIUDAD SANDINO",no info,12.151,-86.281,0.0,0.0,10.0
2014,4.0,18.0,14.0,28.0,32.0,7.2,6.0,MEXICO,MEXICO:  GUERRERO; MEXICO CITY,no info,17.397000000000002,-100.97200000000001,0.0,0.0,24.0
2014,4.0,19.0,13.0,29.0,21.0,7.5,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON SEA,no info,-6.755,155.024,0.0,0.0,43.0
2014,5.0,5.0,11.0,8.0,42.0,6.1,5.0,THAILAND,THAILAND:  CHIANG RAI,no info,19.656,99.67,1.0,32.0,6.0
2014,5.0,8.0,17.0,1.0,21.0,6.4,5.0,MEXICO,MEXICO:  TECPAN,no info,17.235,-100.74600000000001,0.0,0.0,17.0
2014,5.0,8.0,22.0,52.0,23.0,4.5,0.0,PAKISTAN,PAKISTAN:  NAWABSHAH,no info,26.386999999999997,68.358,2.0,70.0,15.0
2014,5.0,17.0,16.0,46.0,4.0,3.6,4.0,GERMANY,GERMANY:  HESSE,no info,49.799,8.69,0.0,0.0,5.0
2014,5.0,19.0,0.0,59.0,6.0,5.0,4.0,ALBANIA,ALBANIA:  BELSH,no info,41.115,19.777,0.0,0.0,10.0
2014,5.0,24.0,9.0,25.0,5.0,6.9,6.0,GREECE,"GREECE, TURKEY",no info,40.24,25.33,3.0,266.0,23.0
2014,5.0,30.0,1.0,20.0,17.0,5.9,0.0,CHINA,CHINA:  YUNNAN PROVINCE:  YINGJIANG,no info,25.0,97.845,0.0,45.0,10.0
2014,6.0,23.0,19.0,20.0,34.0,6.9,0.0,NEW ZEALAND,NEW ZEALAND:  SSE OF RAOUL ISLAND,no info,-29.976999999999997,-177.725,0.0,0.0,20.0
